Lake Name,Counted By,Date Sampled,Host Species,Parasite,Egg Number,Notes
Bishop,MKD,7/13/2022,Dubia,Uninfected ,2,
Bishop,MKD,7/13/2022,Dubia,Uninfected ,3,
Bishop,MKD,7/13/2022,Dubia,Uninfected ,1,
Bishop,MKD,7/13/2022,Dubia,Uninfected ,2,
Bishop,MKD,7/13/2022,Dubia,Uninfected ,2,
Bishop,MKD,7/13/2022,Dubia,Uninfected ,1,
Bishop,MKD,7/13/2022,Dubia,Uninfected ,1,
Bishop,MKD,7/13/2022,Dubia,Uninfected ,2,
Bishop,MKD,7/13/2022,Dubia,Uninfected ,2,
Bishop,MKD,7/13/2022,Dubia,Uninfected ,2,
Whitmore,LSD,7/14/2022,Dubia,Uninfected ,0,
Whitmore,LSD,7/14/2022,Dubia,Uninfected ,0,
Whitmore,LSD,7/14/2022,Dubia,Uninfected ,0,
Whitmore,LSD,7/14/2022,Dubia,Uninfected ,1,
Whitmore,LSD,7/14/2022,Dubia,Uninfected ,4,
Whitmore,LSD,7/14/2022,Dubia,Uninfected ,0,
Whitmore,LSD,7/14/2022,Dubia,Uninfected ,2,
Whitmore,LSD,7/14/2022,Dubia,Uninfected ,3,
Whitmore,LSD,7/14/2022,Dubia,Uninfected ,3,
Whitmore,LSD,7/14/2022,Dubia,Uninfected ,1,
Whitmore,LSD,7/14/2022,Dubia,Uninfected ,0,
Whitmore,LSD,7/14/2022,Dubia,Uninfected ,0,
Whitmore,LSD,7/14/2022,Dubia,Uninfected ,0,
Whitmore,LSD,7/14/2022,Dubia,Uninfected ,0,
Whitmore,LSD,7/14/2022,Dubia,Uninfected ,1,
Whitmore,LSD,7/14/2022,Dubia,Uninfected ,2,
Bruin,SKC,7/20/2022,Dubia,Uninfected ,1,
Bruin,SKC,7/20/2022,Dubia,Uninfected ,1,
Bruin,SKC,7/20/2022,Dubia,Uninfected ,0,
Bruin,SKC,7/20/2022,Dubia,Uninfected ,2,
Bruin,SKC,7/20/2022,Dubia,Uninfected ,0,
Bruin,SKC,7/20/2022,Dubia,Uninfected ,1,
Bruin,SKC,7/20/2022,Dubia,Uninfected ,1,
Bruin,SKC,7/20/2022,Dubia,Uninfected ,0,
Bruin,SKC,7/20/2022,Dubia,Uninfected ,1,
Bruin,SKC,7/20/2022,Dubia,Uninfected ,2,
Bruin,SKC,7/20/2022,Dubia,Uninfected ,1,
Bruin,SKC,7/20/2022,Dubia,Unknown Parasite (white clumps),2,
Cedar,KJM,7/25/2022,Dubia,Uninfected ,1,
Cedar,KJM,7/25/2022,Dubia,Uninfected ,1,
Cedar,KJM,7/25/2022,Dubia,Uninfected ,0,
Cedar,KJM,7/25/2022,Dubia,Uninfected ,1,
Cedar,KJM,7/25/2022,Dubia,Uninfected ,0,
Cedar,KJM,7/25/2022,Dubia,Uninfected ,0,
Cedar,KJM,7/25/2022,Dubia,Uninfected ,1,
Cedar,KJM,7/25/2022,Dubia,Uninfected ,1,
Cedar,KJM,7/25/2022,Dubia,Uninfected ,1,
Cedar,KJM,7/25/2022,Dubia,Uninfected ,0,
Cedar,KJM,7/25/2022,Dubia,Uninfected ,1,
Cedar,KJM,7/25/2022,Dubia,Uninfected ,1,
Cedar,KJM,7/25/2022,Dubia,Uninfected ,0,
Cedar,KJM,7/25/2022,Dubia,Uninfected ,1,
Cedar,KJM,7/25/2022,Dubia,Uninfected ,1,
Cedar,KJM,7/25/2022,Dubia,Uninfected ,1,
Cedar,KJM,7/25/2022,Dubia,Uninfected ,2,
Cedar,KJM,7/25/2022,Dubia,Uninfected ,1,
Cedar,KJM,7/25/2022,Dubia,Uninfected ,0,
Cedar,KJM,7/25/2022,Dubia,Uninfected ,0,
Cedar,KJM,7/25/2022,Dubia,Uninfected ,1,
Cedar,KJM,7/25/2022,Dubia,Uninfected ,0,
Cedar,KJM,7/25/2022,Dubia,Uninfected ,1,
Cedar,KJM,7/25/2022,Dubia,Uninfected ,0,
Cedar,KJM,7/25/2022,Dubia,Uninfected ,1,
Cedar,KJM,7/25/2022,Dubia,Uninfected ,1,
Cedar,KJM,7/25/2022,Dubia,Uninfected ,2,
Crooked W,SKC,7/25/2022,Dubia,Uninfected ,1,
Crooked W,SKC,7/25/2022,Dubia,Uninfected ,1,
Crooked W,SKC,7/25/2022,Dubia,Uninfected ,2,
Crooked W,SKC,7/25/2022,Dubia,Uninfected ,1,
Crooked W,SKC,7/25/2022,Dubia,Uninfected ,1,
Crooked W,SKC,7/25/2022,Dubia,Uninfected ,2,
Crooked W,SKC,7/25/2022,Dubia,Uninfected ,1,
Crooked W,SKC,7/25/2022,Dubia,Uninfected ,1,
Crooked W,SKC,7/25/2022,Dubia,Uninfected ,1,
Crooked W,SKC,7/25/2022,Dubia,Uninfected ,1,
Crooked W,SKC,7/25/2022,Dubia,Uninfected ,1,
Crooked W,SKC,7/25/2022,Dubia,Uninfected ,0,
Crooked W,SKC,7/25/2022,Dubia,Uninfected ,0,
Crooked W,SKC,7/25/2022,Dubia,Uninfected ,1,
Crooked W,SKC,7/25/2022,Dubia,Uninfected ,1,
Crooked W,SKC,7/25/2022,Dubia,Uninfected ,1,
Crooked W,SKC,7/25/2022,Dubia,Uninfected ,1,
Crooked W,SKC,7/25/2022,Dubia,Uninfected ,1,
Crooked W,SKC,7/25/2022,Dubia,Uninfected ,1,
Crooked W,SKC,7/25/2022,Dubia,Uninfected ,1,
Crooked W,SKC,7/25/2022,Dubia,Uninfected ,1,
Appleton,MKD,7/27/2022,Dubia,Uninfected ,1,
Appleton,MKD,7/27/2022,Dubia,Uninfected ,0,
Appleton,MKD,7/27/2022,Dubia,Uninfected ,0,
Appleton,MKD,7/27/2022,Dubia,Uninfected ,0,
Appleton,MKD,7/27/2022,Dubia,Uninfected ,0,
Appleton,MKD,7/27/2022,Dubia,Uninfected ,1,
Appleton,MKD,7/27/2022,Dubia,Uninfected ,0,
Appleton,MKD,7/27/2022,Dubia,Uninfected ,0,
Appleton,MKD,7/27/2022,Dubia,Uninfected ,1,
Appleton,MKD,7/27/2022,Dubia,Uninfected ,0,
Appleton,MKD,7/27/2022,Dubia,Uninfected ,1,
Appleton,MKD,7/27/2022,Dubia,Uninfected ,0,
Appleton,MKD,7/27/2022,Dubia,Uninfected ,1,
Appleton,MKD,7/27/2022,Dubia,Uninfected ,0,
Appleton,MKD,7/27/2022,Dubia,Uninfected ,1,
Appleton,MKD,7/27/2022,Dubia,Uninfected ,1,
Appleton,MKD,7/27/2022,Dubia,Uninfected ,1,
Appleton,MKD,7/27/2022,Dubia,Uninfected ,1,
Appleton,MKD,7/27/2022,Dubia,Uninfected ,1,
Appleton,MKD,7/27/2022,Dubia,Uninfected ,0,
Appleton,MKD,7/27/2022,Dubia,Uninfected ,0,
Appleton,MKD,7/27/2022,Dubia,Uninfected ,1,
Appleton,MKD,7/27/2022,Dubia,Coke,2,
Bishop,MKD,7/27/2022,Dubia,Uninfected ,0,
Bishop,MKD,7/27/2022,Dubia,Uninfected ,1,
Bishop,MKD,7/27/2022,Dubia,Uninfected ,3,
Bishop,MKD,7/27/2022,Dubia,Uninfected ,2,
Bishop,MKD,7/27/2022,Dubia,Uninfected ,0,
Bishop,MKD,7/27/2022,Dubia,Uninfected ,3,
Bishop,MKD,7/27/2022,Dubia,Uninfected ,2,
Bishop,MKD,7/27/2022,Dubia,Uninfected ,1,
Bishop,MKD,7/27/2022,Dubia,Uninfected ,2,
Bishop,MKD,7/27/2022,Dubia,Uninfected ,1,
Bishop,MKD,7/27/2022,Dubia,Uninfected ,1,
Bishop,MKD,7/27/2022,Dubia,Uninfected ,1,
Bishop,MKD,7/27/2022,Dubia,Uninfected ,2,
Bishop,MKD,7/27/2022,Dubia,Uninfected ,2,
Bishop,MKD,7/27/2022,Dubia,Uninfected ,2,
Bishop,MKD,7/27/2022,Dubia,Uninfected ,1,
Bishop,MKD,7/27/2022,Dubia,Uninfected ,1,
Bishop,MKD,7/27/2022,Dubia,Uninfected ,0,
Bishop,MKD,7/27/2022,Dubia,Uninfected ,2,
Bishop,MKD,7/27/2022,Dubia,Uninfected ,2,
Bishop,MKD,7/27/2022,Dubia,Uninfected ,2,
Bishop,MKD,7/27/2022,Dubia,Uninfected ,2,
Bishop,MKD,7/27/2022,Dubia,Uninfected ,0,
Bishop,MKD,7/27/2022,Dubia,Uninfected ,2,
Bishop,MKD,7/27/2022,Dubia,Uninfected ,1,
Bishop,MKD,7/27/2022,Dubia,Uninfected ,1,
Bishop,MKD,7/27/2022,Dubia,Uninfected ,1,
Bishop,MKD,7/27/2022,Dubia,Red Spiro,0,
Bruin,KJM,8/3/2022,Dubia,Uninfected ,1,
Bruin,KJM,8/3/2022,Dubia,Uninfected ,1,
Bruin,KJM,8/3/2022,Dubia,Uninfected ,1,
Bruin,KJM,8/3/2022,Dubia,Uninfected ,2,
Bruin,KJM,8/3/2022,Dubia,Uninfected ,1,
Bruin,KJM,8/3/2022,Dubia,Uninfected ,1,
Bruin,KJM,8/3/2022,Dubia,Uninfected ,2,
Bruin,KJM,8/3/2022,Dubia,Uninfected ,0,
Bruin,KJM,8/3/2022,Dubia,Uninfected ,2,
Bruin,KJM,8/3/2022,Dubia,Uninfected ,1,
Bruin,KJM,8/3/2022,Dubia,Uninfected ,1,
Bruin,KJM,8/3/2022,Dubia,Uninfected ,1,
Bruin,KJM,8/3/2022,Dubia,Uninfected ,1,
Bruin,KJM,8/3/2022,Dubia,Uninfected ,0,
Bruin,KJM,8/3/2022,Dubia,Uninfected ,0,
Bruin,KJM,8/3/2022,Dubia,Uninfected ,1,
Bruin,KJM,8/3/2022,Dubia,Uninfected ,1,
Bruin,KJM,8/3/2022,Dubia,Uninfected ,0,
Bruin,KJM,8/3/2022,Dubia,Uninfected ,0,
Bruin,KJM,8/3/2022,Dubia,Uninfected ,1,
Bruin,KJM,8/3/2022,Dubia,Uninfected ,1,
Bruin,KJM,8/3/2022,Dubia,Uninfected ,2,
Bruin,KJM,8/3/2022,Dubia,Uninfected ,1,
Bruin,KJM,8/3/2022,Dubia,Uninfected ,0,
Bruin,KJM,8/3/2022,Dubia,Uninfected ,2,
Bruin,KJM,8/3/2022,Dubia,Uninfected ,2,
Bruin,KJM,8/3/2022,Dubia,Uninfected ,1,
Bruin,KJM,8/3/2022,Dubia,Coke,0,
Bruin,KJM,8/3/2022,Dubia,Coke,2,
Bruin,KJM,8/3/2022,Dubia,Coke,1,
Crooked W,KFS,8/8/2022,Dubia,Uninfected ,2,
Crooked W,KFS,8/8/2022,Dubia,Uninfected ,2,
Crooked W,KFS,8/8/2022,Dubia,Uninfected ,1,
Crooked W,KFS,8/8/2022,Dubia,Uninfected ,2,
Crooked W,KFS,8/8/2022,Dubia,Uninfected ,1,
Crooked W,KFS,8/8/2022,Dubia,Uninfected ,0,
Crooked W,KFS,8/8/2022,Dubia,Uninfected ,1,
Crooked W,KFS,8/8/2022,Dubia,Uninfected ,1,
Crooked W,KFS,8/8/2022,Dubia,Uninfected ,1,
Crooked W,KFS,8/8/2022,Dubia,Uninfected ,2,
Crooked W,KFS,8/8/2022,Dubia,Uninfected ,1,
Cedar,LSD,8/8/2022,Dubia,Uninfected ,1,
Cedar,LSD,8/8/2022,Dubia,Uninfected ,1,
Cedar,LSD,8/8/2022,Dubia,Uninfected ,1,
Cedar,LSD,8/8/2022,Dubia,Uninfected ,1,
Cedar,LSD,8/8/2022,Dubia,Uninfected ,1,
Cedar,LSD,8/8/2022,Dubia,Uninfected ,0,
Cedar,LSD,8/8/2022,Dubia,Uninfected ,0,
Cedar,LSD,8/8/2022,Dubia,Uninfected ,0,
Cedar,LSD,8/8/2022,Dubia,Uninfected ,0,
Cedar,LSD,8/8/2022,Dubia,Uninfected ,1,
Cedar,LSD,8/8/2022,Dubia,Uninfected ,0,
Cedar,LSD,8/8/2022,Dubia,Uninfected ,1,
Cedar,LSD,8/8/2022,Dubia,Uninfected ,1,
Cedar,LSD,8/8/2022,Dubia,Uninfected ,1,
Cedar,LSD,8/8/2022,Dubia,Uninfected ,0,
Cedar,LSD,8/8/2022,Dubia,Uninfected ,0,
Cedar,LSD,8/8/2022,Dubia,Uninfected ,0,
Cedar,LSD,8/8/2022,Dubia,Uninfected ,0,
Cedar,LSD,8/8/2022,Dubia,Uninfected ,0,
Cedar,LSD,8/8/2022,Dubia,Uninfected ,0,
Cedar,LSD,8/8/2022,Dubia,Uninfected ,0,
