Lake.Name,Counted.By,Date.Sampled,Host.Species,Parasite,Egg.Number
Crooked_W,SKC,09/19/2022,Retrocurva,Uninfected,0
Crooked_W,SKC,09/19/2022,Retrocurva,Uninfected,2
Crooked_W,SKC,09/19/2022,Retrocurva,Uninfected,1
Crooked_W,SKC,09/19/2022,Retrocurva,Uninfected,1
Crooked_W,SKC,09/19/2022,Retrocurva,Uninfected,1
Crooked_W,SKC,09/19/2022,Retrocurva,Uninfected,1
Crooked_W,SKC,09/19/2022,Retrocurva,Uninfected,0
Crooked_W,SKC,09/19/2022,Retrocurva,Uninfected,1
Crooked_W,SKC,09/19/2022,Retrocurva,Uninfected,1
Crooked_W,SKC,09/19/2022,Retrocurva,Uninfected,0
Crooked_W,SKC,09/19/2022,Retrocurva,Uninfected,0
Crooked_W,SKC,09/19/2022,Retrocurva,Uninfected,1
Crooked_W,SKC,09/19/2022,Retrocurva,Uninfected,1
Crooked_W,SKC,09/19/2022,Retrocurva,Uninfected,1
Crooked_W,SKC,09/19/2022,Retrocurva,Uninfected,0
Crooked_W,SKC,09/19/2022,Retrocurva,Uninfected,0
Crooked_W,SKC,09/19/2022,Retrocurva,Uninfected,0
Crooked_W,SKC,09/19/2022,Retrocurva,Uninfected,1
Crooked_W,SKC,09/19/2022,Retrocurva,Uninfected,0
Crooked_W,SKC,09/19/2022,Retrocurva,Uninfected,0
Crooked_W,SKC,09/19/2022,Retrocurva,Coke,1
Crooked_W,SKC,09/19/2022,Retrocurva,Past,0
Crooked_W,SKC,09/19/2022,Retrocurva,Past,0
Crooked_W,SKC,09/19/2022,Retrocurva,Past,0
Crooked_W,SKC,09/19/2022,Retrocurva,Past,0
Crooked_W,SKC,09/19/2022,Retrocurva,Past,0
Crooked_W,SKC,09/19/2022,Retrocurva,Past,0
Crooked_W,SKC,09/19/2022,Dubia,Uninfected,2
Crooked_W,SKC,09/19/2022,Dubia,Uninfected,2
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,1
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,2
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,5
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,3
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,5
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,2
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,1
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,2
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,3
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,2
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,2
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,2
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,4
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,4
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,1
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,1
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,3
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,0
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,4
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,2
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,3
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,2
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,3
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,2
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,4
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,4
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,2
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,4
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,3
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,0
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,2
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,2
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,2
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,1
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,4
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,0
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,2
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,2
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,0
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,2
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,3
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,3
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,6
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,2
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,1
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,2
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,3
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,4
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,4
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,0
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,4
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,0
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,3
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,1
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,0
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,2
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,6
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,0
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,4
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,1
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,0
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,2
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,1
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,4
Crooked_W,SKC,10/03/2022,Dentifera,Uninfected,2
Crooked_W,SKC,10/03/2022,Dentifera,Past,0
Crooked_W,SKC,10/03/2022,Dentifera,Past,2
Crooked_W,SKC,10/03/2022,Dentifera,Past,0
Crooked_W,SKC,10/03/2022,Dentifera,Coke,2
Crooked_W,SKC,10/03/2022,Retrocurva,Uninfected,2
Crooked_W,SKC,10/03/2022,Retrocurva,Uninfected,0
Crooked_W,SKC,10/03/2022,Retrocurva,Uninfected,1
Crooked_W,SKC,10/03/2022,Retrocurva,Uninfected,4
Crooked_W,SKC,10/03/2022,Retrocurva,Uninfected,2
Crooked_W,SKC,10/03/2022,Retrocurva,Uninfected,2
Crooked_W,SKC,10/03/2022,Retrocurva,Uninfected,3
Crooked_W,SKC,10/03/2022,Retrocurva,Uninfected,1
Crooked_W,SKC,10/03/2022,Retrocurva,Uninfected,2
Crooked_W,SKC,10/03/2022,Retrocurva,Uninfected,2
Crooked_W,SKC,10/03/2022,Retrocurva,Uninfected,0
Crooked_W,SKC,10/03/2022,Retrocurva,Uninfected,0
Crooked_W,SKC,10/03/2022,Retrocurva,Uninfected,0
Crooked_W,SKC,10/03/2022,Retrocurva,Uninfected,0
Crooked_W,SKC,10/03/2022,Retrocurva,Uninfected,0
Crooked_W,SKC,10/03/2022,Retrocurva,Uninfected,4
Crooked_W,SKC,10/03/2022,Retrocurva,Uninfected,2
Crooked_W,SKC,10/03/2022,Retrocurva,Uninfected,2
Crooked_W,SKC,10/03/2022,Retrocurva,Uninfected,2
Crooked_W,SKC,10/03/2022,Retrocurva,Uninfected,0
Crooked_W,SKC,10/03/2022,Retrocurva,Uninfected,2
Crooked_W,SKC,10/03/2022,Retrocurva,Uninfected,2
Crooked_W,SKC,10/03/2022,Retrocurva,Uninfected,3
Crooked_W,SKC,10/03/2022,Retrocurva,Coke,0
Crooked_W,SKC,10/03/2022,Retrocurva,Coke,0
Crooked_W,SKC,10/03/2022,Retrocurva,Coke,2
Crooked_W,SKC,10/03/2022,Retrocurva,MicG,3
Crooked_W,SKC,10/03/2022,Cerio,Uninfected,0
Crooked_W,SKC,10/03/2022,Cerio,Uninfected,2
Crooked_W,SKC,10/03/2022,Cerio,Uninfected,2
Crooked_W,SKC,10/03/2022,Cerio,Uninfected,2
Crooked_W,SKC,10/03/2022,Cerio,Uninfected,1
Crooked_W,SKC,10/03/2022,Cerio,Uninfected,1
Crooked_W,SKC,10/03/2022,Cerio,Uninfected,3
Crooked_W,SKC,10/03/2022,Cerio,Uninfected,0
Crooked_W,SKC,10/03/2022,Cerio,Uninfected,0
Crooked_W,SKC,10/03/2022,Cerio,Uninfected,3
Crooked_W,SKC,10/03/2022,Cerio,Uninfected,1
Crooked_W,SKC,10/03/2022,Cerio,Uninfected,2
Crooked_W,SKC,10/03/2022,Dubia,Uninfected,3
Crooked_W,SKC,10/03/2022,Dubia,Uninfected,2
Crooked_W,SKC,10/03/2022,Dubia,Uninfected,2
Crooked_W,SKC,10/03/2022,Dubia,Uninfected,0
Crooked_W,SKC,10/03/2022,Dubia,Uninfected,1
Crooked_W,SKC,10/03/2022,Dubia,Uninfected,2
Crooked_W,SKC,10/03/2022,Dubia,Uninfected,0
Crooked_W,SKC,10/03/2022,Dubia,Uninfected,3
Crooked_W,SKC,10/03/2022,Dubia,Uninfected,2
Crooked_W,MKD,10/17/2022,Dentifera,Uninfected,3
Crooked_W,MKD,10/17/2022,Dentifera,Uninfected,2
Crooked_W,MKD,10/17/2022,Dentifera,Uninfected,0
Crooked_W,MKD,10/17/2022,Dentifera,Uninfected,0
Crooked_W,MKD,10/17/2022,Dentifera,Coke,4
Crooked_W,MKD,10/17/2022,Dentifera,Coke,2
Crooked_W,MKD,10/17/2022,Dentifera,Brood,0
Crooked_W,MKD,10/17/2022,Retrocurva,Uninfected,0
Crooked_W,MKD,10/17/2022,Retrocurva,Uninfected,0
Crooked_W,MKD,10/17/2022,Retrocurva,Uninfected,0
Crooked_W,MKD,10/17/2022,Retrocurva,Uninfected,1
Crooked_W,MKD,10/17/2022,Retrocurva,Uninfected,1
Crooked_W,MKD,10/17/2022,Retrocurva,Uninfected,3
Crooked_W,MKD,10/17/2022,Retrocurva,Uninfected,0
Crooked_W,MKD,10/17/2022,Retrocurva,Uninfected,2
Crooked_W,MKD,10/17/2022,Retrocurva,Uninfected,1
Crooked_W,MKD,10/17/2022,Retrocurva,Uninfected,0
Crooked_W,MKD,10/17/2022,Retrocurva,Uninfected,1
Crooked_W,MKD,10/17/2022,Retrocurva,Uninfected,2
Crooked_W,MKD,10/17/2022,Retrocurva,Uninfected,2
Crooked_W,MKD,10/17/2022,Retrocurva,Uninfected,1
Crooked_W,MKD,10/17/2022,Retrocurva,Uninfected,2
Crooked_W,MKD,10/17/2022,Retrocurva,Uninfected,2
Crooked_W,MKD,10/17/2022,Retrocurva,Uninfected,1
Crooked_W,MKD,10/17/2022,Retrocurva,Uninfected,1
Crooked_W,MKD,10/17/2022,Retrocurva,Uninfected,1
Crooked_W,MKD,10/17/2022,Retrocurva,Uninfected,1
Crooked_W,MKD,10/17/2022,Retrocurva,Uninfected,1
Crooked_W,MKD,10/17/2022,Retrocurva,Uninfected,2
Crooked_W,MKD,10/17/2022,Retrocurva,Uninfected,2
Crooked_W,MKD,10/17/2022,Retrocurva,Uninfected,2
Crooked_W,MKD,10/17/2022,Retrocurva,Uninfected,1
Crooked_W,MKD,10/17/2022,Retrocurva,Uninfected,1
Crooked_W,MKD,10/17/2022,Retrocurva,Uninfected,2
Crooked_W,MKD,10/17/2022,Cerio,Uninfected,2
Crooked_W,MKD,10/17/2022,Cerio,Uninfected,1
Crooked_W,MKD,10/17/2022,Cerio,Uninfected,4
Crooked_W,MKD,10/17/2022,Cerio,Uninfected,5
Crooked_W,MKD,10/31/2022,Dentifera,Uninfected,0
Crooked_W,MKD,10/31/2022,Dentifera,Uninfected,0
Crooked_W,MKD,10/31/2022,Dentifera,Uninfected,0
Crooked_W,MKD,10/31/2022,Dentifera,Uninfected,0
Crooked_W,MKD,10/31/2022,Dentifera,Uninfected,0
Crooked_W,MKD,10/31/2022,Dentifera,Uninfected,0
Crooked_W,MKD,10/31/2022,Dentifera,Uninfected,0
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,3
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,0
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,1
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,3
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,0
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,0
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,0
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,2
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,0
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,1
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,2
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,2
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,1
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,0
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,2
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,1
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,0
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,0
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,2
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,0
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,0
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,0
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,1
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,2
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,2
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,1
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,0
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,1
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,2
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,2
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,1
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,1
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,0
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,0
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,2
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,2
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,1
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,1
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,1
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,2
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,0
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,2
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,0
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,2
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,2
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,1
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,2
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,0
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,0
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,2
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,1
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,0
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,0
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,2
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,0
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,0
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,2
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,1
Crooked_W,MKD,10/31/2022,Retrocurva,Uninfected,2
Crooked_W,MKD,10/31/2022,Retrocurva,Coke,2
Crooked_W,MKD,10/31/2022,Retrocurva,Coke,2
Crooked_W,MKD,10/31/2022,Retrocurva,Coke,2
Crooked_W,MKD,10/31/2022,Retrocurva,Past,0
Crooked_W,MKD,10/31/2022,Dubia,Uninfected,2
Crooked_W,MKD,10/31/2022,Dubia,Uninfected,4
Crooked_W,MKD,10/31/2022,Dubia,Uninfected,2
Crooked_W,MKD,10/31/2022,Dubia,Uninfected,1
Crooked_W,MKD,10/31/2022,Dubia,Uninfected,1
Crooked_W,MKD,10/31/2022,Dubia,Uninfected,4
Crooked_W,MKD,10/31/2022,Dubia,Uninfected,3
Crooked_W,MKD,10/31/2022,Dubia,Uninfected,4
Crooked_W,MKD,10/31/2022,Dubia,Uninfected,2
Crooked_W,MKD,10/31/2022,Dubia,Uninfected,2
Crooked_W,MKD,10/31/2022,Dubia,Uninfected,3
Crooked_W,MKD,10/31/2022,Dubia,Uninfected,1
Gosling,MKD,06/09/2022,Dentifera,Uninfected,0
Gosling,MKD,06/09/2022,Dentifera,Uninfected,1
Gosling,MKD,06/09/2022,Dentifera,Uninfected,1
Gosling,MKD,06/09/2022,Dentifera,Uninfected,1
Gosling,MKD,06/09/2022,Dentifera,Uninfected,1
Gosling,MKD,06/09/2022,Dentifera,Uninfected,1
Gosling,MKD,06/09/2022,Dentifera,Uninfected,1
Gosling,MKD,06/09/2022,Dentifera,Uninfected,2
Gosling,MKD,06/09/2022,Dentifera,Uninfected,1
Gosling,MKD,06/09/2022,Dentifera,Uninfected,1
Gosling,MKD,06/09/2022,Dentifera,Uninfected,1
Gosling,MKD,06/09/2022,Dentifera,Uninfected,2
Gosling,MKD,06/09/2022,Dentifera,Uninfected,1
Gosling,MKD,06/09/2022,Dentifera,Uninfected,2
Gosling,MKD,06/09/2022,Dentifera,Uninfected,2
Gosling,MKD,06/09/2022,Dentifera,Uninfected,1
Gosling,MKD,06/09/2022,Dentifera,Uninfected,1
Gosling,MKD,06/09/2022,Dentifera,Uninfected,1
Gosling,MKD,06/09/2022,Dentifera,Uninfected,1
Gosling,MKD,06/09/2022,Dentifera,Uninfected,1
Gosling,MKD,06/09/2022,Dentifera,Uninfected,1
Gosling,MKD,06/09/2022,Dentifera,Uninfected,1
Gosling,MKD,06/09/2022,Dentifera,Uninfected,1
Gosling,MKD,06/09/2022,Dentifera,Uninfected,2
Gosling,MKD,06/09/2022,Dentifera,Uninfected,1
Gosling,MKD,06/09/2022,Ambigua,Uninfected,2
Gosling,MKD,06/09/2022,Ambigua,Uninfected,1
Gosling,MKD,06/09/2022,Ambigua,Uninfected,4
Gosling,MKD,06/09/2022,Ambigua,Uninfected,0
Gosling,MKD,06/09/2022,Ambigua,Uninfected,0
Gosling,MKD,06/09/2022,Ambigua,Caullerya,0
Gosling,MKD,06/09/2022,Ambigua,Caullerya,0
Gosling,MKD,06/09/2022,Ambigua,Caullerya,0
Gosling,MKD,06/09/2022,Ambigua,Caullerya,0
Gosling,MKD,06/09/2022,Ambigua,Caullerya,0
Gosling,MKD,06/09/2022,Ambigua,Caullerya,0
Gosling,MKD,06/09/2022,Ambigua,Caullerya,0
Gosling,MKD,06/09/2022,Ambigua,Caullerya,0
Gosling,MKD,06/09/2022,Ambigua,Caullerya,0
Gosling,MKD,06/09/2022,Ambigua,Caullerya,0
Gosling,MKD,06/09/2022,Ambigua,Caullerya,0
Gosling,MKD,06/09/2022,Ambigua,Caullerya,0
Gosling,MKD,06/09/2022,Ambigua,Caullerya,0
Gosling,MKD,06/09/2022,Ambigua,Caullerya,0
Gosling,MKD,06/09/2022,Ambigua,Caullerya,0
Gosling,MKD,06/09/2022,Ambigua,Caullerya,0
Gosling,MKD,06/09/2022,Ambigua,Caullerya,0
Gosling,MKD,06/09/2022,Ambigua,Caullerya,0
Gosling,MKD,06/09/2022,Ambigua,Caullerya,0
Gosling,MKD,06/09/2022,Ambigua,Caullerya,0
Gosling,MKD,06/09/2022,Ambigua,Caullerya,0
Gosling,MKD,06/09/2022,Ambigua,Caullerya,0
Gosling,MKD,06/09/2022,Ambigua,Caullerya,0
Gosling,MKD,06/09/2022,Ambigua,Caullerya,0
Gosling,MKD,06/09/2022,Ambigua,Caullerya,0
Gosling,MKD,06/09/2022,Ambigua,Caullerya,0
Gosling,MKD,06/09/2022,Ambigua,Caullerya,0
Gosling,MKD,06/09/2022,Ambigua,Caullerya,0
Gosling,MKD,06/09/2022,Ambigua,Caullerya,0
Gosling,MKD,06/09/2022,Cerio,Uninfected,0
Gosling,MKD,06/09/2022,Cerio,Uninfected,0
Gosling,MKD,06/09/2022,Cerio,Uninfected,0
Gosling,MKD,06/09/2022,Cerio,Uninfected,0
Gosling,MKD,06/09/2022,Cerio,Uninfected,2
Gosling,MKD,06/09/2022,Cerio,Uninfected,0
Gosling,MKD,06/09/2022,Cerio,Uninfected,0
Gosling,MKD,06/09/2022,Cerio,Uninfected,0
Gosling,MKD,06/09/2022,Cerio,Uninfected,1
Gosling,MKD,06/09/2022,Cerio,Uninfected,0
Gosling,MKD,06/09/2022,Cerio,Uninfected,2
Gosling,MKD,06/09/2022,Cerio,Uninfected,2
Gosling,MKD,06/09/2022,Cerio,Uninfected,0
Gosling,MKD,06/09/2022,Cerio,Uninfected,0
Gosling,MKD,06/09/2022,Cerio,Uninfected,0
Gosling,MKD,06/09/2022,Cerio,Uninfected,1
Gosling,MKD,06/09/2022,Cerio,Uninfected,1
Gosling,MKD,06/09/2022,Cerio,Uninfected,0
Gosling,MKD,06/09/2022,Cerio,Uninfected,0
Gosling,MKD,06/09/2022,Cerio,Uninfected,2
Gosling,MKD,06/09/2022,Cerio,Uninfected,0
Gosling,MKD,06/09/2022,Parvula,Uninfected,2
Gosling,MKD,06/09/2022,Parvula,Uninfected,4
Gosling,MKD,06/09/2022,Parvula,Uninfected,3
Gosling,MKD,06/09/2022,Parvula,Uninfected,0
Gosling,MKD,06/09/2022,Parvula,Uninfected,2
Gosling,MKD,06/09/2022,Parvula,Uninfected,2
Gosling,MKD,06/09/2022,Parvula,Uninfected,0
Gosling,MKD,06/09/2022,Parvula,Uninfected,2
Gosling,MKD,06/09/2022,Parvula,Uninfected,0
Gosling,MKD,06/09/2022,Parvula,Uninfected,0
Gosling,MKD,06/09/2022,Parvula,Uninfected,0
Gosling,MKD,06/09/2022,Parvula,Uninfected,2
Gosling,MKD,06/09/2022,Parvula,Uninfected,0
Gosling,MKD,06/09/2022,Parvula,Uninfected,0
Gosling,MKD,06/09/2022,Parvula,Uninfected,2
Gosling,MKD,06/09/2022,Parvula,Uninfected,0
Gosling,MKD,06/09/2022,Parvula,Uninfected,2
Gosling,MKD,06/09/2022,Parvula,Uninfected,3
Gosling,MKD,06/09/2022,Parvula,Uninfected,3
Gosling,MKD,06/09/2022,Parvula,Uninfected,1
Gosling,MKD,06/09/2022,Parvula,Uninfected,2
Gosling,MKD,06/09/2022,Parvula,Uninfected,0
Gosling,MKD,06/09/2022,Parvula,Uninfected,3
Gosling,MKD,06/09/2022,Parvula,Uninfected,0
Gosling,MKD,06/09/2022,Parvula,Uninfected,2
Gosling,MKD,06/09/2022,Parvula,Uninfected,2
Gosling,MKD,06/09/2022,Parvula,Uninfected,2
Gosling,MKD,06/09/2022,Parvula,Uninfected,0
Gosling,MKD,06/09/2022,Parvula,Uninfected,0
Gosling,MKD,06/09/2022,Parvula,Uninfected,2
Gosling,MKD,06/09/2022,Parvula,Uninfected,1
Gosling,MKD,06/09/2022,Parvula,Uninfected,0
Gosling,MKD,06/09/2022,Parvula,Uninfected,2
Gosling,MKD,06/09/2022,Parvula,Uninfected,2
Gosling,MKD,06/09/2022,Parvula,Uninfected,3
Gosling,MKD,06/09/2022,Parvula,Uninfected,0
Gosling,MKD,06/09/2022,Parvula,Uninfected,3
Gosling,MKD,06/09/2022,Parvula,Uninfected,4
Gosling,MKD,06/09/2022,Parvula,Uninfected,0
Gosling,MKD,06/09/2022,Parvula,Uninfected,0
Gosling,LSD,07/21/2022,Dentifera,Uninfected,1
Gosling,LSD,07/21/2022,Dentifera,Uninfected,0
Gosling,LSD,07/21/2022,Dentifera,Uninfected,1
Gosling,LSD,07/21/2022,Dentifera,Uninfected,2
Gosling,LSD,07/21/2022,Dentifera,Uninfected,1
Gosling,LSD,07/21/2022,Dentifera,Uninfected,1
Gosling,LSD,07/21/2022,Dentifera,Uninfected,2
Gosling,LSD,07/21/2022,Dentifera,Uninfected,1
Gosling,LSD,07/21/2022,Dentifera,Uninfected,0
Gosling,LSD,07/21/2022,Dentifera,Uninfected,0
Gosling,LSD,07/21/2022,Dentifera,Uninfected,2
Gosling,LSD,07/21/2022,Dentifera,Uninfected,1
Gosling,LSD,07/21/2022,Dentifera,Uninfected,1
Gosling,LSD,07/21/2022,Dentifera,Uninfected,1
Gosling,LSD,07/21/2022,Dentifera,Uninfected,1
Gosling,LSD,07/21/2022,Dentifera,Uninfected,1
Gosling,LSD,07/21/2022,Dentifera,Uninfected,1
Gosling,LSD,07/21/2022,Dentifera,Uninfected,2
Gosling,LSD,07/21/2022,Dentifera,Uninfected,0
Gosling,LSD,07/21/2022,Dentifera,Uninfected,1
Gosling,LSD,07/21/2022,Dentifera,Uninfected,1
Gosling,LSD,07/21/2022,Dentifera,Uninfected,2
Gosling,LSD,07/21/2022,Dentifera,Uninfected,1
Gosling,LSD,07/21/2022,Dentifera,Uninfected,0
Gosling,LSD,07/21/2022,Dentifera,Uninfected,0
Gosling,LSD,07/21/2022,Dentifera,Uninfected,2
Gosling,LSD,07/21/2022,Dentifera,Uninfected,0
Gosling,LSD,07/21/2022,Dentifera,Uninfected,1
Gosling,LSD,07/21/2022,Dentifera,Uninfected,0
Gosling,LSD,07/21/2022,Dentifera,Uninfected,1
Gosling,LSD,07/21/2022,Dentifera,Uninfected,0
Gosling,LSD,07/21/2022,Ambigua,Coke,0
Gosling,LSD,07/21/2022,Cerio,Uninfected,2
Gosling,LSD,07/21/2022,Cerio,Uninfected,2
Gosling,LSD,07/21/2022,Cerio,Uninfected,1
Gosling,LSD,07/21/2022,Cerio,Uninfected,1
Gosling,LSD,07/21/2022,Cerio,Uninfected,1
Gosling,LSD,07/21/2022,Cerio,Uninfected,0
Gosling,LSD,07/21/2022,Cerio,Uninfected,1
Gosling,LSD,07/21/2022,Cerio,Uninfected,1
Gosling,LSD,07/21/2022,Cerio,Uninfected,1
Gosling,LSD,07/21/2022,Cerio,Uninfected,1
Gosling,LSD,07/21/2022,Cerio,Uninfected,1
Gosling,LSD,07/21/2022,Cerio,Uninfected,1
Gosling,LSD,07/21/2022,Cerio,Uninfected,0
Gosling,LSD,07/21/2022,Cerio,Uninfected,0
Gosling,LSD,07/21/2022,Cerio,Uninfected,1
Gosling,LSD,07/21/2022,Cerio,Uninfected,1
Gosling,LSD,07/21/2022,Cerio,Uninfected,1
Gosling,LSD,07/21/2022,Cerio,Uninfected,1
Gosling,LSD,07/21/2022,Cerio,Uninfected,1
Gosling,LSD,07/21/2022,Cerio,Uninfected,1
Gosling,LSD,07/21/2022,Parvula,Uninfected,0
Gosling,LSD,07/21/2022,Parvula,Uninfected,0
Gosling,LSD,07/21/2022,Parvula,Uninfected,1
Gosling,LSD,07/21/2022,Parvula,Uninfected,0
Gosling,LSD,07/21/2022,Parvula,Uninfected,1
Gosling,LSD,07/21/2022,Parvula,Uninfected,1
Gosling,LSD,07/21/2022,Parvula,Uninfected,0
Gosling,LSD,07/21/2022,Parvula,Uninfected,0
Gosling,LSD,07/21/2022,Parvula,Uninfected,0
Gosling,LSD,07/21/2022,Parvula,Uninfected,0
Gosling,LSD,07/21/2022,Parvula,Uninfected,1
